Close
144.36797
146.54659
146.30383
146.10506
144.15741
142.94124
143.98637
142.6564
142.58113
140.61604
144.36377
145.28456
146.83014
146.17143
148.19443
148.01694
148.94527
148.09947
149.68683
148.876
148.3895
149.83545
150.70967
149.68974
150.75418
150.71748
148.69522
145.61182
145.74637
143.92578
141.72813
133.03766
132.45183
131.61014
129.1658
130.38518
133.09384
136.90648
138.44284
136.96054
134.68636
136.18796
136.75645
136.80281
140.78423
145.23535
143.2016
144.23659
147.59438
149.21075
146.38846
144.89754
142.05112
140.04732
142.9176
143.21198
142.3095
139.8859
141.09889
139.69441
135.87886
132.6085
129.61757
126.88664
124.39775
122.11427
120.00169
118.03397
116.193146
114.46695
112.84628
111.32348
109.89141
108.54314
107.27191
106.071266
104.93521
103.858284
102.835625
101.86293
100.93645
100.052925
99.20951
98.40371
97.63332
96.896416
96.19123
95.51619
94.86984
94.25086
93.65799
93.09008
92.54602
92.024765
91.52532
91.046745
90.58814
90.14864
89.72742
89.32367
88.93665
88.56564
88.20994
87.86888
87.541855
87.228226
86.92744
86.63894
86.362206
86.09674
85.84205
85.597694
85.36322
85.13824
84.922325
84.71511
84.51624
84.32536
84.14214
83.96626
83.79743
83.63535
83.47974
83.33035
83.18691
83.049194
82.91695
82.78996
82.66803
82.550934
82.43849
82.330505
82.2268
82.1272
82.03154
81.93967
81.851425
81.76666
81.685265
81.60706
81.53196
81.45981
81.3905
81.32392
81.25998
81.19853
81.13952
81.08282
81.02835
80.97603
80.92576
80.877464
80.83107
80.7865
80.743675
80.70253
80.663
80.62502
80.58853
80.55347
80.51979
80.48742
80.45632
80.426445
80.39773
80.37015
80.34364
80.318184
80.29371
80.270195
80.24761
80.22591
80.20505
80.185005
80.16574
80.14723
80.129456
80.11237
80.095955
80.08017
80.06501
80.050446
80.03645
80.023
80.01008
79.99766
79.985725
79.97425
79.963234
79.952644
79.94247
79.932686
79.92329
79.91425
79.90557
79.89723
79.88921
79.88152
79.87412
79.86701
79.860176
79.853615
79.847305
79.84124
79.83541
79.82982
79.82444
79.81927
79.81429
79.80952
79.804924
79.800514
79.79627
79.7922
79.788284
79.78453
79.780914
79.777435
79.7741
79.7709
79.76781
79.76485
79.76201
79.75928
79.756645
79.75412
79.75169
79.74936
79.747116
79.744965
79.74289
79.740906
79.73899
79.737144
79.73538
79.73369
79.732056
79.73049
79.72898
79.72753
79.726135
79.7248
79.72352
79.72228
79.7211
79.719955
79.71886
79.71781
79.71679
79.71583
79.71489
79.71399
79.71313
79.712296
79.7115
79.71074
79.71
79.7093
79.70861
79.70796
79.70733
79.706726
79.70615
79.70559
79.705055
79.70454
79.70404
79.70356
79.7031
79.70267
79.70224
79.701836
79.70145
79.70108
79.700714
79.70037
79.700035
79.69972
79.69941
79.69912
79.69884
79.69857
79.69831
79.69806
79.69782
79.697586
79.697365
79.69714
79.69694
79.69674
79.69655
79.69637
79.6962
79.69603
79.69587
79.69571
79.695564
79.69542
79.69528
79.69515
79.69502
79.69489
79.69478
79.694664
79.69455
79.69445
79.69435
79.69426
79.69416
79.69407
79.693985
79.6939
79.693825
79.69375
79.69367
79.6936
79.69354
79.693474
79.69341
79.69335
79.69329
79.69324
79.693184
79.69314
79.693085
79.69303
79.69299
79.69295
79.69291
79.69286
79.692825
79.692795
79.69276
79.69272
79.69269
79.69266
79.69263
79.6926
79.692566
79.692535
79.69251
79.69249
79.69246
79.69244
79.69242
79.6924
79.692375
79.69236
79.69234
79.692314
79.69229
79.692276
79.69226
79.69225
79.69224
79.69222
79.692215
79.69219
79.692184
79.69217
79.69216
79.69215
79.69214
79.69213
79.692116
79.69211
79.6921
79.692085
79.69208
79.69206
79.692055
79.69205
79.69204
79.69203
79.692024
79.692024
79.69202
79.69201
79.692
79.692
79.69199
79.691986
79.691986
79.691986
79.691986
79.691986
79.691986
79.69197
79.69197
79.69196
79.69196
79.691956
79.691956
79.69195
79.69194
79.69194
79.69193
79.69193
79.69193
79.69193
79.69193
79.691925
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
79.69192
