Date,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-02-08 00:00:00-05:00,2010-02-08 00:00:00-05:00,25.605517667480328,25.76899421298524,25.347396547038315,25.364604949951172,10656800,0.0,0.0
2010-02-09 00:00:00-05:00,2010-02-09 00:00:00-05:00,25.71737201711239,25.846433412995133,25.36460792148955,25.674352645874023,14376800,0.0,0.0
2010-02-10 00:00:00-05:00,2010-02-10 00:00:00-05:00,25.089280375286783,25.889453164304417,24.9774290237747,25.83782958984375,24191900,0.0,0.0
2010-02-11 00:00:00-05:00,2010-02-11 00:00:00-05:00,25.65714778322265,26.18199271842775,25.60552420239259,25.949684143066406,12389400,0.0,0.0
2010-02-12 00:00:00-05:00,2010-02-12 00:00:00-05:00,25.69156245023061,25.984098785620755,25.69156245023061,25.87224578857422,12802700,0.0,0.0
2010-02-16 00:00:00-05:00,2010-02-16 00:00:00-05:00,26.052930935004987,26.24221847749507,25.95828634321799,26.216405868530273,9061600,0.0,0.0
2010-02-17 00:00:00-05:00,2010-02-17 00:00:00-05:00,26.276635868793118,26.61219158731418,26.138970259029552,26.551963806152344,9768600,0.0,0.0
2010-02-18 00:00:00-05:00,2010-02-18 00:00:00-05:00,26.551962730622275,26.732646066788913,26.397090361860077,26.689626693725586,8212300,0.0,0.0
2010-02-19 00:00:00-05:00,2010-02-19 00:00:00-05:00,26.620792624215316,27.119824861595006,26.543356445907797,26.87030792236328,12595600,0.0,0.0
2010-02-22 00:00:00-05:00,2010-02-22 00:00:00-05:00,26.97355893318742,27.07680608539564,26.724041973363754,26.775667190551758,7868200,0.0,0.0
2010-02-23 00:00:00-05:00,2010-02-23 00:00:00-05:00,26.698234614817814,26.904730588231473,26.551966428514294,26.60359001159668,10228300,0.0,0.0
2010-02-24 00:00:00-05:00,2010-02-24 00:00:00-05:00,26.715438285926705,27.102619216887238,26.681023114887953,27.00797462463379,12062100,0.0,0.0
2010-02-25 00:00:00-05:00,2010-02-25 00:00:00-05:00,26.56917083176502,27.025183758161997,26.543359863062157,26.98216438293457,10553800,0.0,0.0
2010-02-26 00:00:00-05:00,2010-02-26 00:00:00-05:00,27.00797363797189,27.025182043404566,26.655209532021303,26.87891387939453,13449800,0.0,0.0
2010-03-01 00:00:00-05:00,2010-03-01 00:00:00-05:00,27.016578171453396,27.188658945719247,26.9649545956072,27.137035369873047,8681000,0.0,0.0
2010-03-02 00:00:00-05:00,2010-03-02 00:00:00-05:00,27.025185328757342,27.463989874131315,27.007976921232697,27.42957305908203,14070600,0.0,0.0
2010-03-03 00:00:00-05:00,2010-03-03 00:00:00-05:00,27.48979932203699,27.498401883725307,27.145637775484712,27.223073959350586,10345500,0.0,0.0
2010-03-04 00:00:00-05:00,2010-03-04 00:00:00-05:00,27.55002710025493,28.272763722277794,27.463986713617185,28.02324676513672,23075400,0.0,0.0
2010-03-05 00:00:00-05:00,2010-03-05 00:00:00-05:00,28.212533695511553,28.58250617980957,28.178116887165807,28.58250617980957,19204800,0.0,0.0
2010-03-08 00:00:00-05:00,2010-03-08 00:00:00-05:00,28.35880607974643,28.823423242115823,28.35020351696248,28.556697845458984,13176600,0.0,0.0
2010-03-09 00:00:00-05:00,2010-03-09 00:00:00-05:00,28.3932172830172,28.685753592371352,28.203928117503477,28.659942626953125,11072700,0.0,0.0
2010-03-10 00:00:00-05:00,2010-03-10 00:00:00-05:00,28.54809123502931,28.90945789974648,28.479257613844492,28.677152633666992,9652900,0.0,0.0
2010-03-11 00:00:00-05:00,2010-03-11 00:00:00-05:00,28.66854737809678,29.090145111083984,28.496466603772046,29.090145111083984,11392500,0.0,0.0
2010-03-12 00:00:00-05:00,2010-03-12 00:00:00-05:00,29.09014312704883,29.09014312704883,28.79760681529897,28.986892700195312,9610400,0.0,0.0
2010-03-15 00:00:00-04:00,2010-03-15 00:00:00-04:00,28.840622203067273,29.038513903960133,28.702958268438884,29.01270294189453,8235900,0.0,0.0
2010-03-16 00:00:00-04:00,2010-03-16 00:00:00-04:00,29.02991443740816,29.107350614023634,28.814814311494892,29.038516998291016,8472600,0.0,0.0
2010-03-17 00:00:00-04:00,2010-03-17 00:00:00-04:00,29.072933806157323,29.115953174906487,28.849227837193755,29.038516998291016,7858400,0.0,0.0
2010-03-18 00:00:00-04:00,2010-03-18 00:00:00-04:00,28.98689486983512,29.124558833776263,28.840628344096064,29.0643310546875,8044200,0.0,0.0
2010-03-19 00:00:00-04:00,2010-03-19 00:00:00-04:00,28.94387435913086,29.23641068128125,28.806210400599358,28.94387435913086,16729000,0.0,0.0
2010-03-22 00:00:00-04:00,2010-03-22 00:00:00-04:00,28.79760049956123,29.417086513982163,28.754577856723987,29.21059226989746,11717600,0.0,0.0
2010-03-23 00:00:00-04:00,2010-03-23 00:00:00-04:00,29.2536197283904,29.33965847354798,29.02131117786364,29.262222290039062,7038000,0.0,0.0
2010-03-24 00:00:00-04:00,2010-03-24 00:00:00-04:00,29.176182402147084,29.62359108021202,29.141765592564948,29.589174270629883,12195200,0.0,0.0
2010-03-25 00:00:00-04:00,2010-03-25 00:00:00-04:00,29.6752186916514,30.544221869706075,29.614987628933587,30.191457748413086,32705900,0.0,0.0
2010-03-26 00:00:00-04:00,2010-03-26 00:00:00-04:00,30.01937876172838,30.630262447888278,29.984961947310563,30.380748748779297,22909800,0.0,0.0
2010-03-29 00:00:00-04:00,2010-03-29 00:00:00-04:00,30.35493325304608,30.47538881640453,30.088211157657504,30.251686096191406,12560500,0.0,0.0
2010-03-30 00:00:00-04:00,2010-03-30 00:00:00-04:00,30.225872231764956,30.286100007674126,29.907521665196338,30.200057983398438,17201800,0.0,0.0
2010-03-31 00:00:00-04:00,2010-03-31 00:00:00-04:00,30.1742488190199,30.28610181617366,29.950546106880207,30.036584854125977,10789500,0.0,0.0
2010-04-01 00:00:00-04:00,2010-04-01 00:00:00-04:00,30.174244567921527,30.62165321133557,30.12261935754659,30.587236404418945,14603000,0.0,0.0
2010-04-05 00:00:00-04:00,2010-04-05 00:00:00-04:00,30.35493041946302,30.578636400961496,30.174247091291843,30.303308486938477,10607900,0.0,0.0
2010-04-06 00:00:00-04:00,2010-04-06 00:00:00-04:00,30.3205085138723,30.638855711091384,30.200049712874932,30.518400192260742,12637700,0.0,0.0
2010-04-07 00:00:00-04:00,2010-04-07 00:00:00-04:00,30.44958058555642,30.53562262581159,30.16565005813493,30.389352798461914,9242200,0.0,0.0
2010-04-08 00:00:00-04:00,2010-04-08 00:00:00-04:00,30.354929322654833,30.759318617712772,30.23447377489311,30.69048500061035,9915900,0.0,0.0
2010-04-09 00:00:00-04:00,2010-04-09 00:00:00-04:00,30.81954621396084,31.73157194230625,30.664673858540535,31.163707733154297,21346000,0.0,0.0
2010-04-12 00:00:00-04:00,2010-04-12 00:00:00-04:00,31.094874223321263,31.258352422475397,30.80233791565163,30.87977409362793,10410800,0.0,0.0
2010-04-13 00:00:00-04:00,2010-04-13 00:00:00-04:00,30.86257053658414,31.026048761413723,30.724906563245977,30.836759567260742,10922200,0.0,0.0
2010-04-14 00:00:00-04:00,2010-04-14 00:00:00-04:00,30.87977050766566,31.15509837912684,30.7765233764095,31.146495819091797,9267400,0.0,0.0
2010-04-15 00:00:00-04:00,2010-04-15 00:00:00-04:00,31.043254610797106,31.413223841901313,30.853965432239054,31.31858253479004,9185900,0.0,0.0
2010-04-16 00:00:00-04:00,2010-04-16 00:00:00-04:00,31.163711231265587,31.413224914412762,30.69909411285163,30.828155517578125,12327500,0.0,0.0
2010-04-19 00:00:00-04:00,2010-04-19 00:00:00-04:00,30.802332636963566,31.12067985534668,30.613046787145823,31.12067985534668,9840500,0.0,0.0
2010-04-20 00:00:00-04:00,2010-04-20 00:00:00-04:00,31.215327551311987,31.533678083783172,31.215327551311987,31.43903350830078,16515000,0.0,0.0
2010-04-21 00:00:00-04:00,2010-04-21 00:00:00-04:00,31.30997562151868,31.619720345972997,31.275558811653173,31.45624542236328,9039700,0.0,0.0
2010-04-22 00:00:00-04:00,2010-04-22 00:00:00-04:00,31.232542601695506,31.72297070433236,31.077670223792502,31.64553451538086,10494600,0.0,0.0
2010-04-23 00:00:00-04:00,2010-04-23 00:00:00-04:00,31.662737311095043,31.705756679073968,31.396015260325274,31.65413475036621,7677100,0.0,0.0
2010-04-26 00:00:00-04:00,2010-04-26 00:00:00-04:00,31.628319722451632,31.955272818915226,31.550883549135712,31.869234085083008,9983200,0.0,0.0
2010-04-27 00:00:00-04:00,2010-04-27 00:00:00-04:00,31.64552590728588,31.67994271127306,31.112078574152935,31.24974250793457,10931300,0.0,0.0
2010-04-28 00:00:00-04:00,2010-04-28 00:00:00-04:00,31.421831648223826,31.447642617032788,30.94000611005947,31.223939895629883,10930900,0.0,0.0
2010-04-29 00:00:00-04:00,2010-04-29 00:00:00-04:00,31.404623193604593,32.17037923400041,31.404623193604593,32.024112701416016,10576700,0.0,0.0
2010-04-30 00:00:00-04:00,2010-04-30 00:00:00-04:00,31.998293865163728,32.256416644541794,31.490657431710346,31.697154998779297,11456400,0.0,0.0
2010-05-03 00:00:00-04:00,2010-05-03 00:00:00-04:00,31.791797950578196,32.67800938236772,31.697153373946826,32.31664276123047,10887500,0.0,0.0
2010-05-04 00:00:00-04:00,2010-05-04 00:00:00-04:00,32.08434058185176,32.092943144078696,31.24975091261708,31.482059478759766,13195700,0.0,0.0
2010-05-05 00:00:00-04:00,2010-05-05 00:00:00-04:00,31.344389928284368,31.456242910331103,30.182850586506525,30.406553268432617,17960000,0.0,0.0
2010-05-06 00:00:00-04:00,2010-05-06 00:00:00-04:00,30.25168427018995,30.587239971339354,26.67241798765007,29.262222290039062,25181500,0.0,0.0
2010-05-07 00:00:00-04:00,2010-05-07 00:00:00-04:00,29.133162106520942,29.554756522933403,28.19532540926561,28.745981216430664,22579800,0.0,0.0
2010-05-10 00:00:00-04:00,2010-05-10 00:00:00-04:00,30.105411647328026,30.656067381970708,29.735439210208643,30.3635311126709,18282600,0.0,0.0
2010-05-11 00:00:00-04:00,2010-05-11 00:00:00-04:00,30.561423369880906,31.189515283805065,30.23447029065767,30.76791763305664,19853200,0.0,0.0
2010-05-12 00:00:00-04:00,2010-05-12 00:00:00-04:00,30.096814443693788,31.155106852869398,29.95915047052057,30.225875854492188,25533300,0.0,0.0
2010-05-13 00:00:00-04:00,2010-05-13 00:00:00-04:00,30.268900293793624,30.57003925980417,29.89032512478486,29.898927688598633,15445900,0.0,0.0
2010-05-14 00:00:00-04:00,2010-05-14 00:00:00-04:00,29.821481531343323,29.924728673488065,29.107350815104947,29.30524253845215,16945200,0.0,0.0
2010-05-17 00:00:00-04:00,2010-05-17 00:00:00-04:00,29.442909547197047,29.546156700066984,28.642736727577446,29.425701141357422,15136700,0.0,0.0
2010-05-18 00:00:00-04:00,2010-05-18 00:00:00-04:00,29.56336214092275,29.804273234180297,28.84062557898262,29.02130889892578,17393800,0.0,0.0
2010-05-19 00:00:00-04:00,2010-05-19 00:00:00-04:00,28.79761055861251,29.081541063948062,28.470657395411838,28.728776931762695,18536600,0.0,0.0
2010-05-20 00:00:00-04:00,2010-05-20 00:00:00-04:00,28.186720976637147,28.35880174552972,27.524213790893555,27.524213790893555,26615500,0.0,0.0
2010-05-21 00:00:00-04:00,2010-05-21 00:00:00-04:00,27.016578077392904,28.2813663482666,27.016578077392904,28.2813663482666,20122900,0.0,0.0
2010-05-24 00:00:00-04:00,2010-05-24 00:00:00-04:00,28.014640115428694,28.384612575224274,27.627459252599913,27.9458065032959,14040200,0.0,0.0
2010-05-25 00:00:00-04:00,2010-05-25 00:00:00-04:00,27.17144931278052,27.85116489415268,26.853100387093228,27.80814552307129,26555900,0.0,0.0
2010-05-26 00:00:00-04:00,2010-05-26 00:00:00-04:00,27.971619953310505,29.124556801687397,27.65327267431491,28.453445434570312,25296300,0.0,0.0
2010-05-27 00:00:00-04:00,2010-05-27 00:00:00-04:00,28.90945734972024,29.57196617126465,28.806210202075082,29.57196617126465,16214500,0.0,0.0
2010-05-28 00:00:00-04:00,2010-05-28 00:00:00-04:00,28.995501579174885,29.296640483606225,28.599718081302864,28.754587173461914,15832700,0.0,0.0
2010-06-01 00:00:00-04:00,2010-06-01 00:00:00-04:00,28.444844085419792,29.141766447993678,28.264157470893498,28.677152633666992,15438800,0.0,0.0
2010-06-02 00:00:00-04:00,2010-06-02 00:00:00-04:00,28.883649363758643,29.933339199995956,28.789004767748004,29.89031982421875,18309300,0.0,0.0
2010-06-03 00:00:00-04:00,2010-06-03 00:00:00-04:00,30.045181441012744,30.200053780990512,29.520339935718262,29.864498138427734,17752500,0.0,0.0
2010-06-04 00:00:00-04:00,2010-06-04 00:00:00-04:00,29.305243259742326,29.554756919219443,28.771792567501816,28.986892700195312,21813100,0.0,0.0
2010-06-07 00:00:00-04:00,2010-06-07 00:00:00-04:00,28.99549748379235,29.313844749536884,28.401819038668762,28.42763328552246,14577700,0.0,0.0
2010-06-08 00:00:00-04:00,2010-06-08 00:00:00-04:00,28.419031209960913,28.66854817556415,27.885583748666438,28.522281646728516,15662500,0.0,0.0
2010-06-09 00:00:00-04:00,2010-06-09 00:00:00-04:00,28.65133943843358,29.09874814608744,28.246953386686457,28.341594696044922,13707600,0.0,0.0
2010-06-10 00:00:00-04:00,2010-06-10 00:00:00-04:00,28.84923077582232,29.451511846162266,28.780400435245983,29.348264694213867,13720200,0.0,0.0
2010-06-11 00:00:00-04:00,2010-06-11 00:00:00-04:00,29.124560242071976,29.477324371864285,28.892254958449687,29.460119247436523,8799700,0.0,0.0
2010-06-14 00:00:00-04:00,2010-06-14 00:00:00-04:00,29.67522118162007,29.74405152995199,29.184789769727438,29.193395614624023,9336800,0.0,0.0
2010-06-15 00:00:00-04:00,2010-06-15 00:00:00-04:00,29.34826383442217,30.114019813094014,29.34826383442217,30.105417251586914,11552200,0.0,0.0
2010-06-16 00:00:00-04:00,2010-06-16 00:00:00-04:00,29.933330535888672,30.053786066066568,29.666605231804017,29.933330535888672,9416200,0.0,0.0
2010-06-17 00:00:00-04:00,2010-06-17 00:00:00-04:00,29.941937301164298,30.208662642711705,29.769856541526213,30.174245834350586,10951100,0.0,0.0
2010-06-18 00:00:00-04:00,2010-06-18 00:00:00-04:00,30.27749366613675,30.41515762054583,30.045185127665,30.243080139160156,14672300,0.0,0.0
2010-06-21 00:00:00-04:00,2010-06-21 00:00:00-04:00,30.5442206740263,30.828154441647907,29.993564826458297,30.165645599365234,11382500,0.0,0.0
2010-06-22 00:00:00-04:00,2010-06-22 00:00:00-04:00,30.217274700711787,30.50981109938761,29.503143754695493,29.554765701293945,9731000,0.0,0.0
2010-06-23 00:00:00-04:00,2010-06-23 00:00:00-04:00,29.563362426496777,29.79567096102523,29.296637083408367,29.546154022216797,9474000,0.0,0.0
2010-06-24 00:00:00-04:00,2010-06-24 00:00:00-04:00,29.365472699442062,29.408492071986593,28.789002604408612,28.90945816040039,10273200,0.0,0.0
2010-06-25 00:00:00-04:00,2010-06-25 00:00:00-04:00,28.832024348122136,28.97829416540417,28.4964686196436,28.80621337890625,11155500,0.0,0.0
2010-06-28 00:00:00-04:00,2010-06-28 00:00:00-04:00,28.875042486413413,29.04711996380715,28.436236385423904,28.58250617980957,7802000,0.0,0.0
2010-06-29 00:00:00-04:00,2010-06-29 00:00:00-04:00,28.659943827074155,28.71156576007225,27.567234722323096,27.790937423706055,15868300,0.0,0.0
2010-06-30 00:00:00-04:00,2010-06-30 00:00:00-04:00,27.670483441536945,27.9716223416825,26.982163611084353,27.102619171142578,17186400,0.0,0.0
2010-07-01 00:00:00-04:00,2010-07-01 00:00:00-04:00,27.07680862146748,27.61886032404008,26.594984703504718,27.094017028808594,19906200,0.0,0.0
2010-07-02 00:00:00-04:00,2010-07-02 00:00:00-04:00,27.15424294821501,27.25749174408555,26.43150630037305,26.999370574951172,15597300,0.0,0.0
2010-07-06 00:00:00-04:00,2010-07-06 00:00:00-04:00,27.334927371328828,27.790938637624947,26.99937002242946,27.291906356811523,15215500,0.0,0.0
2010-07-07 00:00:00-04:00,2010-07-07 00:00:00-04:00,27.300514613301857,28.53949047585343,27.240286825118897,28.51367950439453,14309500,0.0,0.0
2010-07-08 00:00:00-04:00,2010-07-08 00:00:00-04:00,28.677156028115732,28.857839381861385,28.307183475873806,28.685758590698242,10044000,0.0,0.0
2010-07-09 00:00:00-04:00,2010-07-09 00:00:00-04:00,28.720169730946264,29.08153636704018,28.711563887895963,29.038516998291016,8530900,0.0,0.0
2010-07-12 00:00:00-04:00,2010-07-12 00:00:00-04:00,28.892250185256028,29.158972238005475,28.728771990688386,29.05572509765625,10094300,0.0,0.0
2010-07-13 00:00:00-04:00,2010-07-13 00:00:00-04:00,29.348264149180025,29.830086370769717,29.21920275001552,29.64080047607422,8653000,0.0,0.0
2010-07-14 00:00:00-04:00,2010-07-14 00:00:00-04:00,29.460119247436523,29.692424531058812,29.184788024073008,29.460119247436523,7955100,0.0,0.0
2010-07-15 00:00:00-04:00,2010-07-15 00:00:00-04:00,29.382678601346495,29.614983849726965,28.90945569717435,29.2966365814209,10656300,0.0,0.0
2010-07-16 00:00:00-04:00,2010-07-16 00:00:00-04:00,29.15897619411174,29.253620786509067,28.32438655079115,28.419031143188477,13060100,0.0,0.0
2010-07-19 00:00:00-04:00,2010-07-19 00:00:00-04:00,28.470653461439404,28.8234175448811,28.384614721933634,28.659942626953125,9647000,0.0,0.0
2010-07-20 00:00:00-04:00,2010-07-20 00:00:00-04:00,28.677153202797165,28.780400354455736,28.221138658816898,28.737380981445312,11632000,0.0,0.0
2010-07-21 00:00:00-04:00,2010-07-21 00:00:00-04:00,28.797606258209704,28.909455961885953,28.074869695054183,28.2297420501709,10151100,0.0,0.0
2010-07-22 00:00:00-04:00,2010-07-22 00:00:00-04:00,28.470655722044082,29.055728387207864,28.43623891064203,28.900856018066406,9984500,0.0,0.0
2010-07-23 00:00:00-04:00,2010-07-23 00:00:00-04:00,28.840627913217233,29.43430313343745,28.78040013502827,29.3654727935791,10790200,0.0,0.0
2010-07-26 00:00:00-04:00,2010-07-26 00:00:00-04:00,29.331054875627704,29.873108141039296,29.331054875627704,29.597780227661133,10104400,0.0,0.0
2010-07-27 00:00:00-04:00,2010-07-27 00:00:00-04:00,29.82148477973781,29.82148477973781,29.219203700981183,29.494531631469727,7103000,0.0,0.0
2010-07-28 00:00:00-04:00,2010-07-28 00:00:00-04:00,29.41709254756858,29.43430095179964,29.081536870481745,29.288034439086914,6089200,0.0,0.0
2010-07-29 00:00:00-04:00,2010-07-29 00:00:00-04:00,29.442910776063286,29.941941437569334,28.754587642420812,29.004104614257812,9938400,0.0,0.0
2010-07-30 00:00:00-04:00,2010-07-30 00:00:00-04:00,28.711564792921042,29.150370901629604,28.410425920017165,28.986892700195312,7805000,0.0,0.0
2010-08-02 00:00:00-04:00,2010-08-02 00:00:00-04:00,29.37407628657161,29.838693403475492,29.365473724629474,29.66661262512207,9948800,0.0,0.0
2010-08-03 00:00:00-04:00,2010-08-03 00:00:00-04:00,29.632198865119108,29.726843467070225,29.270832147307402,29.434307098388672,8503300,0.0,0.0
2010-08-04 00:00:00-04:00,2010-08-04 00:00:00-04:00,29.60638063790869,30.07960024950943,29.37407211246817,29.967750549316406,9840700,0.0,0.0
2010-08-05 00:00:00-04:00,2010-08-05 00:00:00-04:00,29.838693673125483,30.157040982547088,29.735446518047535,30.096813201904297,8407300,0.0,0.0
2010-08-06 00:00:00-04:00,2010-08-06 00:00:00-04:00,29.752652736634314,30.191455575077686,29.58917453076574,30.1140193939209,8061700,0.0,0.0
2010-08-09 00:00:00-04:00,2010-08-09 00:00:00-04:00,30.07960531332165,30.311913877870627,30.02798337597828,30.251686096191406,7809300,0.0,0.0
2010-08-10 00:00:00-04:00,2010-08-10 00:00:00-04:00,30.019369637435684,30.466778242374634,29.881705703775012,30.3635311126709,12353400,0.0,0.0
2010-08-11 00:00:00-04:00,2010-08-11 00:00:00-04:00,29.916125032790415,29.916125032790415,29.365469251669854,29.44290542602539,15028900,0.0,0.0
2010-08-12 00:00:00-04:00,2010-08-12 00:00:00-04:00,29.124557264169013,29.511738167564612,29.004101712483187,29.24501609802246,11809600,0.0,0.0
2010-08-13 00:00:00-04:00,2010-08-13 00:00:00-04:00,29.072937056339295,29.090145462196247,28.74598390939282,28.97829246520996,11058100,0.0,0.0
2010-08-16 00:00:00-04:00,2010-08-16 00:00:00-04:00,28.7717932867006,29.0385186394881,28.487862811175,28.961082458496094,6917800,0.0,0.0
2010-08-17 00:00:00-04:00,2010-08-17 00:00:00-04:00,29.184790753491917,29.245021823293836,28.832026590708413,29.04712677001953,9875200,0.0,0.0
2010-08-18 00:00:00-04:00,2010-08-18 00:00:00-04:00,29.09014495494485,29.44290906344162,28.737380846448083,29.176183700561523,8325000,0.0,0.0
2010-08-19 00:00:00-04:00,2010-08-19 00:00:00-04:00,29.01271244504443,29.064334386084465,28.444848118426783,28.556697845458984,12070700,0.0,0.0
2010-08-20 00:00:00-04:00,2010-08-20 00:00:00-04:00,28.393217964419783,28.565298729728575,28.143701018830413,28.436237335205078,8632700,0.0,0.0
2010-08-23 00:00:00-04:00,2010-08-23 00:00:00-04:00,28.59111015740939,28.86643807348197,28.221137654780428,28.332990646362305,8046500,0.0,0.0
2010-08-24 00:00:00-04:00,2010-08-24 00:00:00-04:00,27.95441478488857,28.135098109250666,27.507004472407527,27.65327262878418,14229700,0.0,0.0
2010-08-25 00:00:00-04:00,2010-08-25 00:00:00-04:00,27.420968343601945,27.739317293478198,27.145638768075813,27.627464294433594,14144000,0.0,0.0
2010-08-26 00:00:00-04:00,2010-08-26 00:00:00-04:00,27.687693317274636,27.911396043233268,27.4295721363405,27.481197357177734,10120500,0.0,0.0
2010-08-27 00:00:00-04:00,2010-08-27 00:00:00-04:00,27.644669625105298,28.264155767597742,27.17144835448075,28.203927993774414,11144000,0.0,0.0
2010-08-30 00:00:00-04:00,2010-08-30 00:00:00-04:00,28.160910814133683,28.384616804731756,27.808146704806965,27.83395767211914,7057900,0.0,0.0
2010-08-31 00:00:00-04:00,2010-08-31 00:00:00-04:00,27.70490018593862,28.246953487044628,27.45538322233149,27.9974365234375,12520700,0.0,0.0
2010-09-01 00:00:00-04:00,2010-09-01 00:00:00-04:00,28.39321510920724,28.995496086139028,28.31577893671362,28.83201789855957,10020900,0.0,0.0
2010-09-02 00:00:00-04:00,2010-09-02 00:00:00-04:00,28.92666674323831,29.236411478926744,28.849230559316204,29.176183700561523,7034600,0.0,0.0
2010-09-03 00:00:00-04:00,2010-09-03 00:00:00-04:00,29.270827361295563,29.85590000299467,29.270827361295563,29.83008575439453,8473800,0.0,0.0
2010-09-07 00:00:00-04:00,2010-09-07 00:00:00-04:00,29.68382348548121,29.7956764929843,28.96108678237407,29.11595916748047,10733100,0.0,0.0
2010-09-08 00:00:00-04:00,2010-09-08 00:00:00-04:00,29.15037598243036,29.339661900318525,29.038522974927268,29.11595916748047,8370900,0.0,0.0
2010-09-09 00:00:00-04:00,2010-09-09 00:00:00-04:00,29.546153323834424,29.675214711799892,29.253617022324484,29.322450637817383,6990600,0.0,0.0
2010-09-10 00:00:00-04:00,2010-09-10 00:00:00-04:00,29.391281546617034,29.4945286897105,29.2966369645449,29.382678985595703,7362900,0.0,0.0
2010-09-13 00:00:00-04:00,2010-09-13 00:00:00-04:00,29.61499144356313,29.830091625281636,29.184791080126118,29.485933303833008,8826700,0.0,0.0
2010-09-14 00:00:00-04:00,2010-09-14 00:00:00-04:00,29.451508935119517,29.451508935119517,29.01270612108507,29.2966365814209,7761800,0.0,0.0
2010-09-15 00:00:00-04:00,2010-09-15 00:00:00-04:00,29.262226302311017,29.61499045729452,29.150376574703504,29.434307098388672,7262300,0.0,0.0
2010-09-16 00:00:00-04:00,2010-09-16 00:00:00-04:00,29.331056743317355,29.41709549091379,29.004103594548802,29.399887084960938,7297600,0.0,0.0
